# Benchmark Case 4 Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.827,590.71975015,-0.686387217061,-0.825257868521,0.00797927032703,0.0207791300202,0.00448486644981,609.395232554,-0.269302665422,18.2072312927,0.00344609244364,-0.120511403317,0.00606416390454,669.085912289,0.779534216134,-32.5875550304,-0.00459066765735,0.193724250338,-0.00141823364267
2.828,590.031403574,-0.60618335067,-0.471511082266,0.00746341435463,0.0253488811244,0.00338810915897,610.031570316,-0.240438929444,18.4472853629,0.00386708936225,-0.120746972102,0.00519127836761,668.866223277,0.976258998213,-32.3454031295,-0.00476063671068,0.19084105218,0.000342046379898
2.829,589.379195265,-0.524291681036,-0.140353262073,0.0069190105198,0.0296518804768,0.00226745795583,610.702096014,-0.207889483132,18.7125056124,0.00428248304989,-0.120823975779,0.00428896731457,668.57911827,1.17626384349,-32.0757717944,-0.00489754400316,0.187756506557,0.00213413258854
2.83,588.76728007,-0.441371128388,0.165749507891,0.00635543730465,0.0336507714387,0.00113129572923,611.400509348,-0.171556715199,19.0012498571,0.00468395271885,-0.120740289621,0.00336655713721,668.230812531,1.37707947957,-31.7864833582,-0.00499685271038,0.184539884158,0.00393629835788
2.831,588.200045431,-0.358090645245,0.444491873437,0.00578207962898,0.0373104066226,-1.18313199254e-05,612.119955287,-0.131413016676,19.3112489207,0.00506330790348,-0.12049455761,0.00243350942712,667.82696473,1.57619460036,-31.4853819277,-0.00505421442766,0.181260428341,0.00572655357601
2.832,587.682070569,-0.275125502962,0.693759057835,0.00520815648356,0.0405983521243,-0.00115324442558,612.85309175,-0.0875097590845,19.6396382448,0.00541265077925,-0.120086329127,0.00149931229624,667.372624941,1.77108975344,-31.1802014181,-0.00506557573854,0.177986202066,0.00748294243857
2.833,587.21807777,-0.193153406141,0.911654539938,0.00464255338052,0.0434853612639,-0.00228416680588,613.592170623,-0.0399844267044,19.9830020036,0.00572453421687,-0.119516186268,0.000573372700057,666.872198526,1.95927144372,-30.8784391261,-0.00502728511601,0.174782987787,0.00918384043167
2.834,586.812876425,-0.112850413434,1.09652506375,0.00409366282992,0.0459458087329,-0.00339576280436,614.329131018,0.0109343415844,20.3374286574,0.00599211240359,-0.11878585819,-0.000335088761564,666.329425935,2.13830588474,-30.5872369758,-0.00493619765193,0.171713258853,0.0108082455461
2.835,586.471300653,-0.0348866504404,1.24698251466,0.00356923590029,0.047958076525,-0.00447918225843,615.055703387,0.0649239921147,20.6985766465,0.00620928097122,-0.11789831899,-0.00121713915614,665.747378045,2.30585183612,-30.3132723686,-0.00478977504963,0.168835239087,0.0123360588866
2.836,586.198141551,0.0400781910704,1.36192224221,0.00307624770829,0.0495048837023,-0.00552561054768,615.763522792,0.12156771072,21.0617487347,0.00637080374063,-0.11685786594,-0.002064229322,665.12846639,2.45969198405,-30.0626603314,-0.00458617831255,0.166202065084,0.0137483500607
2.837,585.998075211,0.111399563724,1.44053746347,0.0026207794141,0.0505735529068,-0.00652632456701,616.444249394,0.180356562394,21.4219733562,0.00647242342366,-0.115670175169,-0.00286828355225,664.474467278,2.59776235073,-29.8408683929,-0.00432435062099,0.163861063331,0.015027603042
2.838,585.875587839,0.1784529706,1.48232944431,0.00220791897682,0.0511562075673,-0.00747275464456,617.08969399,0.240694123335,21.7740912061,0.00651095391112,-0.114342332318,-0.00362178177647,663.786558537,2.71817925848,-29.6526453268,-0.00400408801033,0.161853151669,0.0161579386023
2.839,585.834899362,0.240639041571,1.48711322648,0.00184168255705,0.0512498949415,-0.00835655218789,617.691946271,0.301903548164,22.1128452447,0.00648435211605,-0.112882836152,-0.00431783330135,663.06536738,2.81926342302,-29.5019646013,-0.0036260956466,0.160212371912,0.0171253098811
2.84,585.879887017,0.297388743621,1.45501874585,0.00152495804608,0.0508566314586,-0.00916966260088,618.243503342,0.363236952268,22.4329722589,0.0063917677281,-0.111301573645,-0.00495024132808,662.311027695,2.89956080762,-29.3919830557,-0.00319202773762,0.158965557607,0.0179176682
2.841,586.014010442,0.348168678063,1.38648726913,0.00125947176223,0.0499833682648,-0.00990440277538,618.73739597,0.423886929194,22.72929414,0.00623356966071,-0.109609765608,-0.00551355762966,661.523244887,2.95785993433,-29.3250150164,-0.00270450941667,0.158132138163,0.0185250968279
2.842,586.240239804,0.392486407213,1.28226316223,0.00104577889318,0.0486418763864,-0.0105535422329,619.167310034,0.482999967528,22.9968070932,0.00601134843021,-0.107819882583,-0.00600312694257,660.701366303,2.99320541798,-29.3025217466,-0.002167139285,0.157724077797,0.0189399110346
2.843,586.560988473,0.429895743714,1.14338109042,0.000883277786652,0.0468485524885,-0.0111103867794,619.527700667,0.539691481896,23.2307670888,0.00572789418584,-0.105945531308,-0.00641512080036,659.844455228,3.0049075629,-29.3251158332,-0.00158447169372,0.157745945147,0.0191567234366
2.844,586.978051687,0.460001927497,0.971148837834,0.000770247711624,0.0446241477854,-0.0115688633459,619.813896691,0.593062130064,23.4267699948,0.00538715060211,-0.104001312757,-0.00674656070868,658.951366404,2.99254793831,-29.392579827,-0.000961978277388,0.158195106907,0.0191724743094
2.845,587.49255257,0.482466608633,0.767126018596,0.000703909236607,0.0419934242163,-0.0119236045284,620.022193104,0.642215053428,23.5808249889,0.00499414534119,-0.102002653369,-0.00699533072807,658.020821096,2.95598092543,-29.5038981975,-0.000305988710496,0.159062036635,0.0189864272144
2.846,588.104896737,0.497012549348,0.533099033417,0.00068050591134,0.0389847435057,-0.0121700312103,620.149929547,0.6862736525,23.6894200319,0.00455489828118,-0.0999656117086,-0.0071601796904,657.0514798,2.89533130528,-29.6573014353,0.000376388864211,0.16033072788,0.0186001309401
2.847,588.814736571,0.503427955473,0.271052700959,0.000695405502032,0.0356295961438,-0.0123044315643,620.19555299,0.724399492778,23.7495783886,0.00407630917739,-0.0979066634324,-0.00724071342289,656.042010826,2.81098802913,-29.8503209356,0.00107736680183,0.161979199095,0.0180173493782
2.848,589.620946079,0.50157034659,-0.0168609383599,0.00074321862802,0.0319620786188,-0.0123240346799,620.158663086,0.755809930037,23.7589053994,0.00356602686696,-0.0958424679349,-0.0072373774889,654.991153191,2.70359438296,-30.0798531404,0.00178859490128,0.163980076496,0.0172439615287
2.849,590.521607051,0.491369875485,-0.328356089108,0.000817932287417,0.0280183283785,-0.0122270770592,620.040039044,0.779795047765,23.7156249326,0.00303230253298,-0.0937896205887,-0.00715143107431,653.897772415,2.57403481986,-30.3422312919,0.00250129345136,0.166301239972,0.0162878343469
2.85,591.514007,0.472832010952,-0.661048332061,0.00091305544904,0.0238359269645,-0.0120128602623,619.841647175,0.795733512961,23.6186051738,0.00248382990322,-0.0917643948949,-0.00698491275033,652.760908119,2.42341879093,-30.6333030731,0.00320640005924,0.168906516573,0.0151586715898
2.851,592.594649171,0.446039503826,-1.01249077632,0.00102177363444,0.019453282527,-0.0116817980683,619.566628662,0.803106979494,23.4673736363,0.00192957556273,-0.0897824792157,-0.00674059892765,651.579812539,2.25306195233,-30.9485123691,0.0038947275447,0.17175640582,0.0138678421897
2.852,593.759274646,0.411153564004,-1.38021056381,0.00113710922294,0.0149090034658,-0.0112354516455,619.219267501,0.801512700086,23.2621214894,0.00137860280067,-0.0878587130187,-0.0064219558806,650.353979382,2.06446516519,-31.2829833847,0.00455712983369,0.17480882117,0.0124281919635
2.853,595.002896344,0.368414186236,-1.76174504588,0.00125208408872,0.0102412752503,-0.0106765513907,618.80493892,0.790674047857,23.0036975085,0.000839892584564,-0.0860068277231,-0.00603308626464,649.083162724,1.85929173319,-31.6316053951,0.00518467249569,0.17801983245,0.0108538426622
2.854,596.319844487,0.318139574322,-2.15467695385,0.00135988112535,0.00548725251931,-0.0100090043073,618.330039013,0.770448695261,22.693592134,0.000322165354087,-0.0842391973017,-0.00557867107514,647.767385952,1.63934334072,-31.9891164843,0.00576880434781,0.181344394819,0.00915998245798
2.855,597.703822852,0.260724626872,-2.55666790089,0.00145400123147,0.000682478367446,-0.00923788602787,617.801896676,0.740834251023,22.3339122909,-0.000166292651415,-0.0825666037474,-0.00506390800029,646.406941045,1.40653516198,-32.3501847349,0.00630152640442,0.184737050901,0.00736265197466
2.856,599.147974948,0.196638462681,-2.96548958273,0.00152841242177,-0.0041396577294,-0.00836941685655,617.22866929,0.701971212956,21.9273477645,-0.00061779487421,-0.0809980223645,-0.00449444710868,645.002378736,1.16287060786,-32.7094854792,0.00677555438884,0.188152594094,0.00547852987382
2.857,600.644959032,0.126420979753,-3.3790520869,0.00157768788866,-0.00894841259446,-0.00741092149713,616.619223919,0.65414315492,21.4771300382,-0.00102540820632,-0.079540431592,-0.00387632478162,643.554490397,0.910416163705,-33.0617733841,0.00718447104782,0.191546682558,0.003524721833
2.858,602.187030709,0.0506784586949,-3.79542877623,0.00159713006924,-0.0137161228114,-0.00637077243794,615.983006111,0.59777412829,20.9869845921,-0.00138309173534,-0.07819865171,-0.00321589675542,642.064282666,0.651276747637,-33.4019483331,0.0075228646229,0.194876395197,0.00151855648922
2.859,603.766131727,-0.0299217616756,-4.21287727863,0.00158287806506,-0.0184185702903,-0.00525831728081,615.329898583,0.533423320462,20.4610777176,-0.0016858174452,-0.0769752163291,-0.00251977108046,640.532946077,0.387571986109,-33.7251142725,0.00778645003511,0.198100722715,-0.000522608415576
2.86,605.373983431,-0.114657491629,-4.62985619301,0.00153199611326,-0.0230352726044,-0.00408379061808,614.670072333,0.461777073865,19.9039589395,-0.00192967020479,-0.0758702800267,-0.0017947417342,638.961819078,0.121413762927,-34.026630398,0.00797216962804,0.201180988848,-0.00258156685273
2.861,607.002183265,-0.202758719092,-5.04503720637,0.00144254120888,-0.0275496922725,-0.00285821137388,614.013832825,0.383638427029,19.320500142,-0.00211192479465,-0.0748815648719,-0.00104772354744,637.352348971,-0.14511464995,-34.30215428,0.00807827068702,0.204081198757,-0.00464142991119
2.862,608.642302649,-0.293415381907,-5.45731241061,0.00131360842305,-0.0319493608082,-0.00159326682504,613.371464013,0.299914393307,18.7158324786,-0.00223109819365,-0.0740043479001,-0.00028568901864,635.706051366,-0.409977624707,-34.5476767365,0.00810435739989,0.206768313544,-0.006685773908
2.863,610.285984549,-0.385785791341,-5.86579670517,0.00114535293934,-0.0362259151075,-0.000301184796892,612.753072996,0.211601241482,18.0952821076,-0.00228697586369,-0.0732314908568,0.000484392496665,634.024469769,-0.671204175349,-34.7595484727,0.00805141544174,0.209212451671,-0.00869876985193
