# Benchmark Case 3b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.407,0.0267116007096,-0.00273468009413,47.2469022521,-0.00849417384433,0.170298678934,1.82203776943e-06,0.0231634068609,-0.00537699195941,-15.4683427302,-0.00823922811172,0.0798323894964,3.96806511233e-06,0.0192559779386,0.00394205169684,39.7284677999,-0.00725914766624,-0.14938850262,4.2354335261e-05
2.408,0.0266510721732,-0.00188027592917,47.1371674577,-0.00849758374247,0.169978436864,-3.24420731109e-06,0.0231951858994,-0.00575648316545,-15.4548462382,-0.00823807879383,0.079659237385,2.05558873524e-06,0.0191727436717,0.00472519439032,39.6884109633,-0.00724040534943,-0.149204929261,4.36560425148e-05
2.409,0.0265805738025,-0.00102393607274,47.0244133279,-0.00849895121358,0.169642532505,-8.3304788231e-06,0.0232354095932,-0.00613120382705,-15.4392014305,-0.00823571366232,0.0794795415316,1.07498497042e-07,0.0190796973503,0.0054969084277,39.644210159,-0.0072215590135,-0.149007857256,4.48722852841e-05
2.41,0.0265005273166,-0.0001664376405,46.9086450176,-0.00849825112754,0.169290982723,-1.34267731969e-05,0.0232833618829,-0.00650242090612,-15.4214163058,-0.00823210105792,0.0792932863797,-1.87258431953e-06,0.0189774649014,0.0062589443201,39.5958830574,-0.00720268182374,-0.148797380299,4.60172274199e-05
2.411,0.0264114133959,0.000691455026369,46.7898684213,-0.00849546565944,0.168923811628,-1.85234186384e-05,0.0233382324896,-0.00687136441103,-15.4014966598,-0.00822720729457,0.0791004657817,-3.88070599095e-06,0.0188667422221,0.00701307197142,39.5434458484,-0.00718384755904,-0.14857357951,4.71051250468e-05
2.412,0.0263137665348,0.0015489955074,46.66809016,-0.00849058406479,0.168541050233,-2.3611148939e-05,0.0233991256235,-0.00723921753021,-15.3794462488,-0.00822099717775,0.0789010830567,-5.9125986306e-06,0.0187482898682,0.0077610728352,39.4869132116,-0.0071651298267,-0.14833652322,4.81502641287e-05
2.413,0.0262081694078,0.00240545982739,46.5433175675,-0.00848360237169,0.168142736093,-2.86811650619e-05,0.0234650694889,-0.00760710862563,-15.3552669839,-0.00821343459449,0.0786951509703,-7.96370410436e-06,0.0186229271488,0.00850473269519,39.4262982937,-0.00714660119433,-0.14808626681,4.91669033299e-05
2.414,0.0260952468163,0.00326015032464,46.4155586745,-0.00847452299956,0.167728912956,-3.3725183999e-05,0.0235350264757,-0.00797610515802,-15.3289591495,-0.00820448316281,0.0784826916378,-1.00292034468e-05,0.018491525657,0.00924583505269,39.3616126955,-0.00712833225437,-0.147822852636,5.01692220881e-05
2.415,0.0259756592862,0.00411239884462,46.2848221941,-0.00846335431539,0.167299630419,-3.87354747109e-05,0.0236079039157,-0.00834720956119,-15.3005216386,-0.00819410692708,0.0782637363497,-1.21040515177e-05,0.018355002272,0.00998615508876,39.2928664691,-0.00711039063865,-0.147546310023,5.11712736948e-05
2.416,0.0258500963898,0.00496156925651,46.1511175067,-0.00845011013937,0.166854943618,-4.37048812658e-05,0.0236825652841,-0.00872135702734,-15.2699521996,-0.0081822710845,0.0780383253225,-1.41830165202e-05,0.0182143116752,0.010727454154,39.2200681256,-0.00709284000173,-0.147256655344,5.21869430491e-05
